dataset_code,dataset_name,project_code,project_name,profile_id,profile_depth_id,monitoring_location_name,date,time_sample,depth_m,depth_bin_m,temp_c,oxygen_mg_l1,oxygen_saturation_pct,cond_us_cm1,cond_spec_us_cm1,chla_ug_l1,gear_type_code,gear_type_desc,optode,method_sample_code,method_sample_desc,qa_level,collected_by,researcher_code,researcher_name,qualifiers,comments,update_date,account,version
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-08-27],[304 LA CB] [2024-08-27] [Depth: 2.25 m],304 LA CB,2024-08-27,8:09:00,2.25,2.25,18.06,1.144,12.654,11.16,12.865,11.663,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-08-27],[304 LA CB] [2024-08-27] [Depth: 2.508 m],304 LA CB,2024-08-27,8:10:00,2.508,2.5,16.64,0.097,1.042,10.99,13.078,26.047,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-08-27],[304 LA CB] [2024-08-27] [Depth: 2.697 m],304 LA CB,2024-08-27,8:10:00,2.697,2.75,15.55,0.066,0.693,11.63,14.191,27.651,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-08-27],[304 LA CB] [2024-08-27] [Depth: 2.911 m],304 LA CB,2024-08-27,8:11:00,2.911,3,14.49,0.076,0.779,12.4,15.514,26.375,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-08-27],[304 LA CB] [2024-08-27] [Depth: 3.2 m],304 LA CB,2024-08-27,8:11:00,3.2,3.25,13.28,0.082,0.819,12.97,16.711,23.877,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-08-27],[304 LA CB] [2024-08-27] [Depth: 3.468 m],304 LA CB,2024-08-27,8:12:00,3.468,3.5,12.05,0.123,1.195,15.61,20.74,15.871,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-08-27],[304 LA CB] [2024-08-27] [Depth: 3.72 m],304 LA CB,2024-08-27,8:12:00,3.72,3.75,11.08,0.146,1.387,22.15,30.172,12.361,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-08-27],[304 LA CB] [2024-08-27] [Depth: 4.005 m],304 LA CB,2024-08-27,8:13:00,4.005,4,10.59,0.154,1.447,31.01,42.786,13.513,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-08-27],[304 LA CB] [2024-08-27] [Depth: 4.256 m],304 LA CB,2024-08-27,8:14:00,4.256,4.25,9.56,0.188,1.724,38.54,54.659,12.324,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-08-27],[304 LA CB] [2024-08-27] [Depth: 4.408 m],304 LA CB,2024-08-27,8:14:00,4.408,4.5,9.11,0.198,1.796,38.63,55.463,10.785,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-08-27],[304 LA CB] [2024-08-27] [Depth: 4.714 m],304 LA CB,2024-08-27,8:15:00,4.714,4.75,8.41,0.228,2.034,39.88,58.378,9.931,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-08-27],[304 LA CB] [2024-08-27] [Depth: 5.052 m],304 LA CB,2024-08-27,8:16:00,5.052,5,7.96,0.23,2.029,43.96,65.171,9.528,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-08-27],[304 LA CB] [2024-08-27] [Depth: 5.21 m],304 LA CB,2024-08-27,8:16:00,5.21,5.25,7.784,0.242,2.126,45.78,68.209,9.572,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-08-27],[304 LA CB] [2024-08-27] [Depth: 5.524 m],304 LA CB,2024-08-27,8:17:00,5.524,5.5,7.671,0.238,2.085,47.39,70.835,9.129,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-08-27],[304 LA CB] [2024-08-27] [Depth: 6.051 m],304 LA CB,2024-08-27,8:17:00,6.051,6,7.563,0.233,2.036,48.96,73.408,9.282,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-08-27],[304 LA CB] [2024-08-27] [Depth: 6.456 m],304 LA CB,2024-08-27,8:18:00,6.456,6.5,7.48,0.232,2.023,49.52,74.425,9.649,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-08-27],[304 LA CB] [2024-08-27] [Depth: 1.645 m],304 LA CB,2024-08-27,8:02:00,1.645,,17.67,8.81,96.671,,,0.031,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-25,chay,2
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-10],[304 LA CB] [2024-09-10] [Depth: 0.23 m],304 LA CB,2024-09-10,8:15:00,0.23,0.25,19.55,8.55,97.49,9.65,10.771,9.666,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-10],[304 LA CB] [2024-09-10] [Depth: 0.499 m],304 LA CB,2024-09-10,8:15:00,0.499,0.5,19.53,8.53,97.223,9.96,11.122,5.553,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-10],[304 LA CB] [2024-09-10] [Depth: 1.014 m],304 LA CB,2024-09-10,8:16:00,1.014,1,19.12,8.54,96.534,9.99,11.254,8.378,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-10],[304 LA CB] [2024-09-10] [Depth: 1.277 m],304 LA CB,2024-09-10,8:16:00,1.277,1.25,18.56,8.48,94.77,9.81,11.186,9.329,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-10],[304 LA CB] [2024-09-10] [Depth: 1.504 m],304 LA CB,2024-09-10,8:17:00,1.504,1.5,18.21,8.62,95.646,9.81,11.272,11.192,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-10],[304 LA CB] [2024-09-10] [Depth: 1.769 m],304 LA CB,2024-09-10,8:18:00,1.769,1.75,17.82,7.498,82.53,9.9,11.473,14.355,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-10],[304 LA CB] [2024-09-10] [Depth: 2.057 m],304 LA CB,2024-09-10,8:18:00,2.057,2,17.84,7.389,81.364,9.85,11.41,14.297,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-10],[304 LA CB] [2024-09-10] [Depth: 2.261 m],304 LA CB,2024-09-10,8:19:00,2.261,2.25,17.36,5.289,57.663,10.33,12.095,8.544,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-10],[304 LA CB] [2024-09-10] [Depth: 2.517 m],304 LA CB,2024-09-10,8:21:00,2.517,2.5,16.87,2.549,27.507,10.9,12.904,28.484,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-10],[304 LA CB] [2024-09-10] [Depth: 2.753 m],304 LA CB,2024-09-10,8:22:00,2.753,2.75,16.09,0.149,1.582,12.54,15.112,34.936,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-10],[304 LA CB] [2024-09-10] [Depth: 2.986 m],304 LA CB,2024-09-10,8:22:00,2.986,3,14.98,0.122,1.265,14.2,17.561,33.718,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-10],[304 LA CB] [2024-09-10] [Depth: 3.242 m],304 LA CB,2024-09-10,8:23:00,3.242,3.25,13.78,0.118,1.191,14.49,18.442,24.385,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-10],[304 LA CB] [2024-09-10] [Depth: 3.75 m],304 LA CB,2024-09-10,8:23:00,3.75,3.75,11.46,0.17,1.629,24.21,32.655,11.375,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-10],[304 LA CB] [2024-09-10] [Depth: 4.025 m],304 LA CB,2024-09-10,8:24:00,4.025,4,10.48,0.186,1.743,40.82,56.485,12.443,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-10],[304 LA CB] [2024-09-10] [Depth: 4.245 m],304 LA CB,2024-09-10,8:24:00,4.245,4.25,9.79,0.214,1.973,40.68,57.337,13.006,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-10],[304 LA CB] [2024-09-10] [Depth: 4.52 m],304 LA CB,2024-09-10,8:25:00,4.52,4.5,9.12,0.227,2.06,42.22,60.601,10.69,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-10],[304 LA CB] [2024-09-10] [Depth: 4.757 m],304 LA CB,2024-09-10,8:25:00,4.757,4.75,8.63,0.252,2.26,44.22,64.336,10.093,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-10],[304 LA CB] [2024-09-10] [Depth: 5.03 m],304 LA CB,2024-09-10,8:26:00,5.03,5,8.31,0.254,2.26,46.12,67.702,10.146,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-10],[304 LA CB] [2024-09-10] [Depth: 5.271 m],304 LA CB,2024-09-10,8:26:00,5.271,5.25,8.1,0.26,2.302,48.9,72.208,9.71,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-10],[304 LA CB] [2024-09-10] [Depth: 5.508 m],304 LA CB,2024-09-10,8:27:00,5.508,5.5,7.927,0.262,2.31,50.55,75.01,9.813,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-10],[304 LA CB] [2024-09-10] [Depth: 5.934 m],304 LA CB,2024-09-10,8:27:00,5.934,6,7.826,0.262,2.304,51.56,76.729,9.436,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-10],[304 LA CB] [2024-09-10] [Depth: 6.485 m],304 LA CB,2024-09-10,8:28:00,6.485,6.5,7.605,0.257,2.248,81.21,121.616,0.164,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-10],[304 LA CB] [2024-09-10] [Depth: 1.14 m],304 LA CB,2024-09-10,8:14:00,1.14,,20.53,8.56,99.535,,,0.09,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-25,chay,2
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-24],[304 LA CB] [2024-09-24] [Depth: 0.184 m],304 LA CB,2024-09-24,7:54:00,0.184,0.25,16.48,6.354,68.008,10.15,12.123,9.302,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-24],[304 LA CB] [2024-09-24] [Depth: 0.49 m],304 LA CB,2024-09-24,7:54:00,0.49,0.5,16.51,6.309,67.569,10.21,12.186,8.957,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-24],[304 LA CB] [2024-09-24] [Depth: 1.013 m],304 LA CB,2024-09-24,7:55:00,1.013,1,16.51,6.331,67.804,10.17,12.138,9.982,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-24],[304 LA CB] [2024-09-24] [Depth: 1.948 m],304 LA CB,2024-09-24,7:56:00,1.948,2,16.51,6.305,67.526,10.25,12.234,10.062,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-24],[304 LA CB] [2024-09-24] [Depth: 2.402 m],304 LA CB,2024-09-24,7:56:00,2.402,2.5,16.48,6.394,68.436,10.21,12.194,10.663,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[304 LA CB] [2024-09-24],[304 LA CB] [2024-09-24] [Depth: 2.747 m],304 LA CB,2024-09-24,7:58:00,2.747,2.75,16.4,6.292,67.23,10.21,12.217,9.556,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
