dataset_code,dataset_name,monitoring_location_name,sample_date,sample_time,depth_m,depth_bin_m,avg_par_air_surface,avg_par_water,avg_water_to_air_par_light_pct,method_code,method_description,gear_type_code,gear_type_desc,collection_authority,dropped_for_best_fit,update_date,account,version
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-09-11,8:37,2.975,3,257.7,2.522,0.9784703,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-09-25,8:28,0.498,0.5,838,298.5,35.60771,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-09-25,8:28,0.992,1,848,116.6,13.75873,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-09-25,8:28,1.474,1.5,802,53.65,6.691,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-09-25,8:28,1.999,2,795.4,25.42,3.195961,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-09-25,8:28,2.478,2.5,816,11.87,1.454,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-09-25,8:28,3.01,3,844,5.276,0.6255125,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-10-09,8:37,0.592,0.6,604.2,160,26.48787,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-10-09,8:37,1.037,1,607.7,68.06,11.19979,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-10-09,8:37,1.541,1.5,615.6,18.07,2.936,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-10-09,8:37,2.016,2,617.1,11.31,1.832436,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-10-09,8:37,2.526,2.5,625,4.892,0.783,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-11-05,14:05,0.452,0.5,600.6,189.2,31.50628,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-11-05,14:05,0.985,1,595.9,54.02,9.065611,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-11-05,14:05,1.503,1.5,587,18.17,3.096,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-11-05,14:05,1.999,2,576.2,6.88,1.194121,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-11-05,14:05,2.501,2.5,578.9,2.761,0.477,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-06-06,7:36,0.55,0.6,767.5,534.5,69.64,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-06-06,7:36,1.024,1,734.5,304.9,41.51,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-06-06,7:36,2.002,2,739.4,137.1,18.55,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-06-06,7:36,3.03,3,483.9,31.38,6.484,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-06-06,7:36,3.998,4,457,16.81,3.678,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-06-06,7:36,5.036,5,387.4,7.133,1.841,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-06-06,7:36,5.998,6,402.9,4.024,0.999,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-06-20,7:42,1.012,1,1063,338.7,31.87,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,TRUE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-06-20,7:42,2.992,3,1177,42.97,3.649,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-06-20,7:42,4.018,4,1018,20.52,2.016,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-06-20,7:42,5.016,5,1166,14.8,1.269,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-06-20,7:42,5.984,6,1217,8.99,0.739,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-07-05,8:12,0.554,0.6,318,67.72,21.29,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-07-05,8:12,1.008,1,327.4,39.27,12,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-07-05,8:12,2.036,2,315.2,21.64,6.865,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-07-05,8:12,4.018,4,1109,27.92,2.519,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-07-05,8:12,5.044,5,1417,24.31,1.715,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-07-05,8:12,6.02,6,1320,13.18,0.998,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-07-18,7:44,0.508,0.5,634.6,275.9,43.48,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-07-18,7:44,1.062,1.1,664.9,197.8,29.76,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-07-18,7:44,2.018,2,852,142.4,16.72,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-07-18,7:44,3.046,3,726.8,63.32,8.71,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-07-18,7:44,4.048,4,873,39.1,4.478,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-07-18,7:44,5,5,730.4,18.33,2.509,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-07-18,7:44,6.02,6,706.4,7.426,1.051,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-01,7:50,0.494,0.5,412.3,243.3,59,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-01,7:50,1.006,1,395.8,146,36.9,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-01,7:50,1.982,2,370.8,58.43,15.76,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-01,7:50,3.004,3,346.6,34.61,9.98,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-01,7:50,4.01,4,335.3,19.23,5.735,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-01,7:50,5.016,5,337.5,9.96,2.952,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-01,7:50,5.97,6,328,5.391,1.643,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-01,7:50,7.032,7,302.3,2.365,0.782,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-15,9:12,0.51,0.5,153,52.9,34.56,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-15,9:12,1,1,150.1,33.55,22.35,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-15,9:12,1.99,2,140.4,23.13,16.47,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-15,9:12,2.986,3,204.5,18.59,9.09,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-15,9:12,3.98,4,314.3,16.15,5.137,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-15,9:12,5,5,525.2,15.43,2.938,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-15,9:12,5.984,6,673.9,11.26,1.671,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-15,9:12,7.048,7,820,6.552,0.799,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-29,9:06,0.532,0.5,991,432,43.61,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-29,9:06,1,1,1054,236,22.38,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-29,9:06,2,2,1143,197.6,17.29,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-29,9:06,3.02,3,1114,102,9.16,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-29,9:06,4.012,4,1322,65.28,4.936,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-29,9:06,5,5,866,23.24,2.682,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-29,9:06,6.002,6,926,13.8,1.49,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-08-29,9:06,7.002,7,824,6.266,0.76,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-09-12,9:14,0.472,0.5,557.9,280.3,50.23,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-09-12,9:14,0.99,1,528.3,153,28.95,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-09-12,9:14,2.008,2,501.1,82.9,16.55,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-09-12,9:14,2.958,3,497.2,52.8,10.62,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-09-12,9:14,4.03,4,472.8,27.6,5.837,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-09-12,9:14,5.004,5,450.1,14.45,3.211,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-09-12,9:14,6.99,7,372.7,3.466,0.93,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-09-26,8:58,0.57,0.6,560.8,340.9,60.79,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-09-26,8:58,0.954,1,576.4,246.9,42.84,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-09-26,8:58,1.98,2,602.4,115.2,19.12,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-09-26,8:58,3.04,3,635.4,58.5,9.21,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-09-26,8:58,3.986,4,474.7,35.59,7.496,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-09-26,8:58,5.036,5,732.6,23.06,3.148,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-09-26,8:58,6.032,6,770.3,11.85,1.539,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-09-26,8:58,7.014,7,788.8,7.388,0.937,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-10-10,9:00,0.5,0.5,,146,52.80289331,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-10-10,9:00,1,1,,83,30.01808318,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-10-10,9:00,2,2,,52,18.80650995,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-10-10,9:00,3,3,,30,10.84990958,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-10-10,9:00,4,4,,17,6.148282098,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-10-10,9:00,5,5,,10.4,3.761301989,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-10-10,9:00,6,6,,5.9,2.133815552,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-10-10,9:00,7,7,,3.5,1.265822785,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-10-10,9:00,8,8,,1.9,0.68716094,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-11-02,13:00,0.5,0.5,,40.01,31.0516104,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-11-02,13:00,1,1,,27.36,21.23399302,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-11-02,13:00,2,2,,18.85,14.62941405,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-11-02,13:00,3,3,,11.76,9.126891735,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-11-02,13:00,4,4,,7.15,5.549088087,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-11-02,13:00,5,5,,4.29,3.329452852,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-11-02,13:00,6,6,,2.47,1.916957703,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-11-02,13:00,7,7,,1.48,1.148622429,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2023-11-02,13:00,8,8,,0.88,0.682964688,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2024-05-06,8:43,0.496,0.5,1276,736.8,57.75,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,239 LA CB,2024-05-06,8:43,0.967,1,1394,469.3,33.66,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
